5/15/2014,12324263,4189060,0,47594626,242607,96415
5/16/2014,12333218,4304892,0,47624482,243186,96759
5/17/2014,12339471,4378971,0,47645256,243256,96787
5/18/2014,12349808,4438618,0,47681290,243372,96856
5/19/2014,12363437,4492703,0,47731808,244212,97343
5/20/2014,12377307,4542488,0,47781114,245131,97908
5/21/2014,12391436,4569351,0,47830098,246027,98407
5/22/2014,12403740,4587211,0,47869030,246895,98892
5/23/2014,12412944,4644750,0,47898042,247448,99184
5/24/2014,12418940,4677524,0,47917178,247564,99251
5/25/2014,12427482,4688213,0,47944310,247701,99327
5/26/2014,12437404,4727453,0,47978460,247873,99419
5/27/2014,12451594,4732453,0,48026478,248738,99927
5/28/2014,12466412,4740415,0,48079722,249854,100533
5/29/2014,12480926,4801167,0,48129108,250881,101092
5/30/2014,12492625,4939431,0,48166594,251615,101475
5/31/2014,12503198,5016628,0,48200238,251705,101514
6/1/2014,12518693,5066062,0,48251930,251913,101609
6/2/2014,12535961,5102704,0,48307966,252674,102029
6/3/2014,12553438,5107873,0,48366442,253433,102468
6/4/2014,12572250,5115604,0,48426046,254230,102865
6/5/2014,12589775,5122503,0,48480906,254923,103255
6/6/2014,12603801,5137126,0,48522236,255548,103565
6/7/2014,12616565,5146407,0,48559558,255652,103623
6/8/2014,12636406,5161585,0,48620932,255813,103696
6/9/2014,12657548,5172201,0,48688954,256631,104086
6/10/2014,12678157,5185550,0,48755540,257854,104636
6/11/2014,12699642,5193297,0,48824890,258798,105172
6/12/2014,12718019,5205528,0,48882890,259708,105553
6/13/2014,12732376,5220801,0,48923668,260091,105771
6/14/2014,12745031,5247707,0,48959164,260155,105798
6/15/2014,12762786,5327953,0,49012430,260276,105853
6/16/2014,12782384,5454039,0,49074580,261357,106412
6/17/2014,12801498,5464523,0,49136300,262510,106858
6/18/2014,12820133,5476915,0,49197904,263261,107248
6/19/2014,12837544,5489257,0,49252312,264047,107679
6/20/2014,12851293,5498224,0,49292466,264658,108013
6/21/2014,12863048,5510354,0,49328190,264771,108076
6/22/2014,12880537,5521325,0,49388692,264943,108153
6/23/2014,12901000,5536201,0,49451832,265858,108693
6/24/2014,12920596,5546324,0,49515210,266837,109175
